Particle ID,Area (Filled),Capture X,Capture Y,Diameter (FD),Elapsed Time,Image Height,Image Width
10619,36.27,999,871,6.8,37.44,19,21
10620,17.85,268,803,4.77,37.44,15,18
10621,14.39,529,798,4.28,37.44,15,17
10622,20.73,818,792,5.14,37.44,17,19
10623,17.27,848,759,4.69,37.44,17,16
10624,19,268,696,4.92,37.44,17,16
10625,63.03,940,644,8.96,37.44,22,23
10626,14.97,361,630,4.37,37.44,16,17
10627,14.97,824,618,4.37,37.44,16,15
10628,17.27,319,610,4.69,37.44,17,15
10629,21.3,257,582,5.21,37.44,17,17
10630,29.36,816,575,6.11,37.44,18,18
10631,72.32,998,553,9.6,37.44,20,23
10632,18.42,252,546,4.84,37.44,16,17
10633,42.95,756,437,7.4,37.44,20,21
10634,22.46,949,390,5.35,37.44,17,17
10635,31.67,643,335,6.35,37.44,19,20
10636,17.85,632,269,4.77,37.44,17,16
10637,26.49,240,269,5.81,37.44,17,20
10638,31.67,804,266,6.35,37.44,19,18
10639,24.76,792,257,5.61,37.44,18,17
10640,35.7,259,232,6.74,37.44,19,23
10641,18.42,468,222,4.84,37.44,17,17
10642,24.18,1007,210,5.55,37.44,18,17
10643,29.94,798,197,6.17,37.44,19,20
10644,21.3,381,184,5.21,37.44,17,17
10645,24.76,276,170,5.61,37.44,18,18
10646,15.55,633,160,4.45,37.44,16,16
10647,27.06,371,152,5.87,37.44,18,21
10648,31.67,332,147,6.35,37.44,19,21
10649,26.49,633,139,5.81,37.44,18,20
10650,20.15,631,74,5.07,37.44,18,16
10651,21.88,259,57,5.28,37.44,18,18
10652,21.3,646,7,5.21,37.44,17,17
10653,7.49,1000,955,3.09,37.49,9,17
10654,13.82,531,913,4.19,37.49,16,15
10655,18.42,820,906,4.84,37.49,16,18
10656,17.85,268,901,4.77,37.49,15,18
10657,17.27,848,862,4.69,37.49,16,16
10658,20.73,266,785,5.14,37.49,16,18
10659,13.82,362,732,4.19,37.49,16,16
10660,16.12,824,724,4.53,37.49,17,15
10661,35.12,941,713,6.69,37.49,19,20
10662,18.42,319,694,4.84,37.49,17,15
10663,18.42,259,650,4.84,37.49,17,15
10664,27.64,817,636,5.93,37.49,19,18
10665,61.73,998,626,8.87,37.49,19,22
10666,17.85,253,624,4.77,37.49,17,17
10667,36.27,754,506,6.8,37.49,19,22
10668,22.46,949,472,5.35,37.49,17,17
10669,31.09,643,450,6.29,37.49,18,20
10670,23.03,241,364,5.42,37.49,16,20
10671,19.58,632,363,4.99,37.49,17,16
10672,25.33,792,335,5.68,37.49,17,17
10673,17.85,468,331,4.77,37.49,17,17
10674,33.97,804,330,6.58,37.49,19,18
10675,33.4,260,330,6.52,37.49,18,22
10676,31.67,798,310,6.35,37.49,19,20
10677,17.85,1007,304,4.77,37.49,16,17
10678,52.78,372,267,8.2,37.49,22,27
10679,28.79,332,259,6.05,37.49,17,21
10680,40.58,633,252,7.19,37.49,20,21
10681,24.76,277,240,5.61,37.49,19,17
10682,16.12,632,176,4.53,37.49,16,16
10683,21.3,260,124,5.21,37.49,18,17
10684,27.06,882,84,5.87,37.49,18,19
10685,20.73,646,77,5.14,37.49,17,17
10686,18.42,923,60,4.84,37.49,18,16
10687,27.06,1002,40,5.87,37.49,19,18
10688,29.94,336,36,6.17,37.49,19,21
10689,28.79,969,2,6.05,37.49,20,20
10690,28.21,266,920,5.99,37.53,18,18
10691,17.85,362,885,4.77,37.53,16,17
10692,16.7,824,882,4.61,37.53,16,16
10693,15.55,319,821,4.45,37.53,16,16
10694,33.97,941,817,6.58,37.53,20,20
10695,19,259,755,4.92,37.53,17,15
10696,16.12,255,745,4.53,37.53,16,15
10697,46.58,998,736,7.7,37.53,20,22
10698,28.21,817,729,5.99,37.53,18,18
10699,31.67,643,618,6.35,37.53,18,21
10700,31.09,756,609,6.29,37.53,19,19
10701,21.88,950,596,5.28,37.53,17,16
10702,23.61,241,508,5.48,37.53,16,20
10703,20.15,632,501,5.07,37.53,17,17
10704,18.42,469,492,4.84,37.53,16,17
10705,28.21,261,478,5.99,37.53,17,21
10706,28.79,799,477,6.05,37.53,18,20
10707,26.49,792,450,5.81,37.53,18,18
10708,18.42,1007,443,4.84,37.53,18,17
10709,23.61,372,437,5.48,37.53,16,21
10710,35.7,804,426,6.74,37.53,19,19
10711,28.79,333,425,6.05,37.53,16,21
10712,27.06,634,420,5.87,37.53,18,20
10713,18.42,383,404,4.84,37.53,17,16
10714,19,634,398,4.92,37.53,17,16
10715,26.49,277,348,5.81,37.53,18,17
10716,16.12,632,323,4.53,37.53,16,16
10717,24.18,884,252,5.55,37.53,18,18
10718,22.46,260,228,5.35,37.53,17,18
10719,18.42,924,218,4.84,37.53,18,15
10720,27.64,337,203,5.93,37.53,18,20
10721,28.21,1003,183,5.99,37.53,18,18
10722,24.18,646,181,5.55,37.53,18,18
10723,20.73,553,158,5.14,37.53,18,17
10724,26.49,971,144,5.81,37.53,19,18
10725,26.49,292,116,5.81,37.53,18,20
10726,29.36,896,104,6.11,37.53,19,19
10727,28.79,810,101,6.05,37.53,19,20
10728,18.42,614,76,4.84,37.53,17,16
10729,21.3,956,53,5.21,37.53,17,16
10730,38.23,582,25,6.98,37.53,20,21
10731,32.82,539,6,6.46,37.53,19,20
10732,39.4,942,944,7.08,37.58,20,20
10733,37.07,253,883,6.87,37.58,26,22
10734,73.67,998,872,9.68,37.58,20,23
10735,28.79,817,841,6.05,37.58,18,18
10736,27.64,644,827,5.93,37.58,16,20
10737,24.76,950,747,5.61,37.58,18,17
10738,29.94,757,737,6.17,37.58,18,19
10739,14.97,471,689,4.37,37.58,16,15
10740,19,241,684,4.92,37.58,16,19
10741,28.21,799,682,5.99,37.58,18,20
10742,20.73,633,671,5.14,37.58,18,16
10743,28.21,261,658,5.99,37.58,17,22
10744,21.88,373,645,5.28,37.58,16,20
10745,23.61,634,627,5.48,37.58,18,21
10746,25.91,334,627,5.74,37.58,16,20
10747,14.39,1008,616,4.28,37.58,16,15
10748,27.06,792,592,5.87,37.58,18,18
10749,18.42,634,573,4.84,37.58,17,16
10750,17.27,384,566,4.69,37.58,17,15
10751,35.7,804,543,6.74,37.58,19,19
10752,18.42,633,504,4.84,37.58,17,16
10753,27.06,277,479,5.87,37.58,18,18
10754,17.85,884,461,4.77,37.58,16,18
10755,16.12,924,413,4.53,37.58,16,16
10756,23.03,337,409,5.42,37.58,16,21
10757,15.55,553,367,4.45,37.58,15,17
10758,28.21,1002,356,5.99,37.58,18,19
10759,22.46,261,353,5.35,37.58,17,17
10760,33.4,969,319,6.52,37.58,20,21
10761,26.49,292,314,5.81,37.58,17,21
10762,25.91,646,308,5.74,37.58,19,18
10763,38.23,809,299,6.98,37.58,20,21
10764,37.07,894,286,6.87,37.58,20,22
10765,25.33,957,246,5.68,37.58,18,17
10766,21.3,614,229,5.21,37.58,17,17
10767,34.55,582,212,6.63,37.58,19,22
10768,30.52,554,194,6.23,37.58,19,20
10769,31.67,540,180,6.35,37.58,18,20
10770,19,676,156,4.92,37.58,17,16
10771,24.18,295,134,5.55,37.58,18,21
10772,31.67,814,129,6.35,37.58,19,20
10773,20.15,710,97,5.07,37.58,18,16
10774,21.88,254,97,5.28,37.58,17,20
10775,21.3,803,86,5.21,37.58,18,16
10776,32.24,292,83,6.41,37.58,19,22
10777,21.88,696,79,5.28,37.58,17,17
10778,29.94,272,71,6.17,37.58,19,21
10779,21.3,284,64,5.21,37.58,18,18
10780,23.61,871,51,5.48,37.58,17,17
10781,29.94,875,12,6.17,37.58,20,19
10782,24.18,950,903,5.55,37.63,18,17
10783,21.3,802,896,5.21,37.63,18,18
10784,13.82,471,894,4.19,37.63,16,16
10785,31.67,758,866,6.35,37.63,19,18
10786,21.3,242,865,5.21,37.63,15,20
10787,19,374,860,4.92,37.63,16,18
10788,28.21,261,844,5.99,37.63,17,22
10789,59.14,633,842,8.68,37.63,23,22
10790,25.33,334,837,5.68,37.63,16,21
10791,16.12,1008,793,4.53,37.63,16,17
10792,20.15,635,754,5.07,37.63,17,16
10793,25.91,793,738,5.74,37.63,18,17
10794,17.27,384,733,4.69,37.63,17,16
10795,17.27,633,692,4.69,37.63,17,16
10796,17.27,885,674,4.69,37.63,16,17
10797,35.12,805,664,6.69,37.63,19,18
10798,22.46,338,621,5.35,37.63,16,20
10799,28.79,278,613,6.05,37.63,19,17
10800,14.39,925,612,4.28,37.63,16,15
10801,14.97,554,581,4.37,37.63,15,17
10802,24.18,1002,535,5.55,37.63,18,19
10803,24.18,293,518,5.55,37.63,16,20
10804,46.58,810,505,7.7,37.63,20,21
10805,44.16,970,498,7.5,37.63,20,21
10806,20.15,261,482,5.07,37.63,17,17
10807,47.81,895,476,7.8,37.63,20,21
10808,15.55,957,448,4.45,37.63,15,18
10809,25.33,647,442,5.68,37.63,18,17
10810,27.64,554,410,5.93,37.63,17,21
10811,34.55,582,407,6.63,37.63,18,22
10812,21.88,615,387,5.28,37.63,17,17
10813,31.67,540,359,6.35,37.63,19,20
10814,30.52,815,341,6.23,37.63,19,20
10815,23.03,296,338,5.42,37.63,17,20
10816,21.3,676,328,5.21,37.63,17,17
10817,15.55,712,309,4.45,37.63,16,15
10818,17.85,804,300,4.77,37.63,18,16
10819,28.79,293,285,6.05,37.63,18,21
10820,19.58,255,278,4.99,37.63,17,19
10821,37.07,272,256,6.87,37.63,19,22
10822,18.42,285,247,4.84,37.63,17,17
10823,32.82,875,224,6.46,37.63,19,20
10824,24.76,696,217,5.61,37.63,18,18
10825,27.06,871,177,5.87,37.63,18,18
10826,31.09,825,167,6.29,37.63,19,19
10827,23.61,500,164,5.48,37.63,18,19
10828,17.27,502,146,4.69,37.63,17,16
10829,28.21,971,139,5.99,37.63,18,19
10830,35.7,563,94,6.74,37.63,20,21
10831,30.52,405,25,6.23,37.63,20,20
10832,21.88,629,13,5.28,37.63,18,17
10833,24.18,317,4,5.55,37.63,19,20
10834,21.3,605,3,5.21,37.63,17,16
10835,39.4,433,3,7.08,37.63,21,21
10836,17.27,1008,924,4.69,37.67,16,18
10837,17.85,635,892,4.77,37.67,17,16
10838,20.15,384,860,5.07,37.67,17,16
10839,24.76,793,849,5.61,37.67,17,18
10840,16.12,885,836,4.53,37.67,16,16
10841,17.85,634,835,4.77,37.67,17,16
10842,23.61,338,782,5.48,37.67,16,21
10843,14.97,925,763,4.37,37.67,16,16
10844,35.12,805,755,6.69,37.67,19,19
10845,13.82,556,744,4.19,37.67,16,15
10846,28.21,278,714,5.99,37.67,18,17
10847,21.88,293,672,5.28,37.67,15,21
10848,24.18,1004,668,5.55,37.67,18,18
10849,34.55,810,662,6.63,37.67,20,21
10850,46.58,970,633,7.7,37.67,19,21
10851,38.23,895,619,6.98,37.67,20,21
10852,13.82,958,598,4.19,37.67,15,17
10853,19,263,578,4.92,37.67,17,16
10854,28.79,555,574,6.05,37.67,17,21
10855,35.12,583,554,6.69,37.67,17,21
10856,25.91,647,543,5.74,37.67,17,18
10857,23.61,615,507,5.48,37.67,17,17
10858,31.09,815,503,6.29,37.67,18,20
10859,38.23,539,495,6.98,37.67,20,22
10860,21.3,297,493,5.21,37.67,15,20
10861,14.39,712,470,4.28,37.67,16,15
10862,13.82,805,465,4.19,37.67,16,15
10863,20.73,677,458,5.14,37.67,17,16
10864,29.94,294,438,6.17,37.67,17,21
10865,19.58,256,413,4.99,37.67,16,17
10866,31.67,272,396,6.35,37.67,17,23
10867,31.09,876,385,6.29,37.67,18,19
10868,19.58,285,385,4.99,37.67,16,18
10869,24.18,500,332,5.55,37.67,17,20
10870,33.4,825,329,6.52,37.67,20,20
10871,24.76,696,323,5.61,37.67,17,18
10872,19.58,502,290,4.99,37.67,17,17
10873,28.21,971,286,5.99,37.67,17,20
10874,27.06,871,272,5.87,37.67,18,18
10875,33.4,565,230,6.52,37.67,19,20
10876,28.79,405,190,6.05,37.67,19,21
10877,20.15,629,180,5.07,37.67,17,19
10878,25.33,317,161,5.68,37.67,18,20
10879,32.24,501,146,6.41,37.67,20,22
10880,33.97,434,143,6.58,37.67,19,20
10881,20.15,709,137,5.07,37.67,17,17
10882,42.95,400,122,7.4,37.67,20,23
10883,20.15,605,118,5.07,37.67,17,17
10884,32.82,444,59,6.46,37.67,20,21
10885,38.23,576,43,6.98,37.67,20,20
10886,13.82,793,954,4.19,37.72,10,18
10887,21.3,339,933,5.21,37.72,16,20
10888,14.97,925,906,4.37,37.72,16,16
10889,13.24,556,897,4.11,37.72,15,16
10890,35.12,805,842,6.69,37.72,19,19
10891,21.88,294,818,5.28,37.72,16,20
10892,29.36,278,812,6.11,37.72,18,18
10893,33.97,811,809,6.58,37.72,20,20
10894,21.3,1003,799,5.21,37.72,16,19
10895,34.55,971,763,6.63,37.72,19,20
10896,38.23,896,755,6.98,37.72,19,21
10897,14.97,958,741,4.37,37.72,16,16
10898,23.61,557,728,5.48,37.72,16,19
10899,29.94,583,691,6.17,37.72,19,21
10900,21.3,263,672,5.21,37.72,17,16
10901,25.91,816,655,5.74,37.72,17,20
10902,21.88,297,639,5.28,37.72,15,20
10903,26.49,648,638,5.81,37.72,18,17
10904,31.09,540,625,6.29,37.72,17,21
10905,12.67,713,620,4.02,37.72,15,15
10906,23.61,616,620,5.48,37.72,18,17
10907,14.97,805,617,4.37,37.72,16,15
10908,25.33,294,584,5.68,37.72,16,21
10909,22.46,677,581,5.35,37.72,17,17
10910,19,256,544,4.92,37.72,16,18
10911,23.03,876,538,5.42,37.72,16,20
10912,30.52,273,530,6.23,37.72,17,22
10913,16.7,286,517,4.61,37.72,16,17
10914,20.73,501,489,5.14,37.72,16,19
10915,30.52,825,481,6.23,37.72,18,20
10916,27.06,973,426,5.87,37.72,18,18
10917,16.12,504,425,4.53,37.72,17,15
10918,25.33,697,423,5.68,37.72,18,17
10919,29.94,872,362,6.17,37.72,19,17
10920,35.12,564,358,6.69,37.72,19,22
10921,28.21,406,344,5.99,37.72,18,21
10922,19,630,336,4.92,37.72,16,18
10923,25.91,318,310,5.74,37.72,17,20
10924,33.4,502,295,6.52,37.72,18,21
10925,14.39,711,289,4.28,37.72,16,15
10926,34.55,435,274,6.63,37.72,19,20
10927,37.07,403,253,6.87,37.72,19,20
10928,21.3,605,226,5.21,37.72,18,17
10929,29.36,445,213,6.11,37.72,19,21
10930,39.4,576,152,7.08,37.72,20,21
10931,33.4,538,110,6.52,37.72,20,21
10932,23.03,898,950,5.42,37.77,14,18
10933,27.64,279,950,5.93,37.77,14,17
10934,30.52,971,948,6.23,37.77,16,20
10935,22.46,556,946,5.35,37.77,16,20
10936,13.82,959,945,4.19,37.77,16,15
10937,24.76,586,890,5.61,37.77,17,19
10938,22.46,817,869,5.35,37.77,18,19
10939,21.3,298,846,5.21,37.77,16,20
10940,13.24,806,834,4.11,37.77,15,15
10941,13.82,713,833,4.19,37.77,15,16
10942,28.79,542,808,6.05,37.77,17,20
10943,19.58,263,805,4.99,37.77,17,16
10944,25.33,295,790,5.68,37.77,16,21
10945,24.18,616,781,5.55,37.77,18,17
10946,27.06,648,773,5.87,37.77,18,18
10947,21.88,678,755,5.28,37.77,17,16
10948,23.03,877,753,5.42,37.77,17,19
10949,17.27,257,729,4.69,37.77,16,17
10950,31.09,273,720,6.29,37.77,16,22
10951,14.97,503,711,4.37,37.77,15,18
10952,16.12,286,703,4.53,37.77,16,17
10953,27.06,826,697,5.87,37.77,18,20
10954,16.12,973,627,4.53,37.77,16,18
10955,16.12,504,617,4.53,37.77,16,16
10956,25.91,697,565,5.74,37.77,17,18
10957,24.18,406,564,5.55,37.77,16,21
10958,13.82,630,556,4.19,37.77,15,17
10959,31.67,564,540,6.35,37.77,17,22
10960,20.73,319,522,5.14,37.77,16,19
10961,28.21,503,506,5.99,37.77,17,21
10962,13.24,712,504,4.11,37.77,16,15
10963,27.06,872,492,5.87,37.77,18,18
10964,31.09,435,461,6.29,37.77,17,21
10965,36.27,401,438,6.8,37.77,18,23
10966,26.49,445,432,5.81,37.77,17,21
10967,23.61,606,380,5.48,37.77,18,17
10968,32.24,538,320,6.41,37.77,19,22
10969,33.4,577,307,6.52,37.77,19,20
10970,25.33,793,103,5.68,37.77,17,18
10971,87.42,999,70,10.55,37.77,24,27
10972,31.09,330,38,6.29,37.77,19,21
10973,19.58,374,23,4.99,37.77,18,17
10974,22.46,616,949,5.35,37.81,15,17
10975,17.27,502,943,4.69,37.81,15,18
10976,17.85,263,942,4.77,37.81,17,16
10977,21.88,678,938,5.28,37.81,17,17
10978,24.76,827,923,5.61,37.81,17,19
10979,20.15,257,920,5.07,37.81,16,18
10980,23.61,276,916,5.48,37.81,17,19
10981,26.49,648,914,5.81,37.81,18,18
10982,17.27,287,897,4.69,37.81,16,17
10983,18.42,974,833,4.84,37.81,16,17
10984,17.27,505,817,4.69,37.81,17,15
10985,19.58,407,793,4.99,37.81,16,19
10986,13.24,633,786,4.11,37.81,15,15
10987,18.42,319,742,4.84,37.81,15,20
10988,32.24,567,730,6.41,37.81,17,19
10989,16.12,712,728,4.53,37.81,16,16
10990,24.18,505,725,5.55,37.81,17,19
10991,25.91,698,713,5.74,37.81,17,17
10992,81.86,436,655,10.21,37.81,24,32
10993,28.79,404,630,6.05,37.81,17,20
10994,27.64,872,626,5.93,37.81,18,18
10995,24.76,606,541,5.61,37.81,18,17
10996,30.52,539,541,6.23,37.81,17,21
10997,41.76,575,468,7.29,37.81,18,23
10998,33.97,998,267,6.58,37.81,18,20
10999,31.09,331,259,6.29,37.81,18,21
11000,31.67,1005,238,6.35,37.81,19,22
11001,20.15,375,216,5.07,37.81,17,17
11002,27.64,793,213,5.93,37.81,18,18
11003,33.4,977,166,6.52,37.81,19,20
11004,33.97,851,144,6.58,37.81,21,21
11005,29.94,758,79,6.17,37.81,20,19
11006,35.12,630,77,6.69,37.81,19,22
11007,33.4,346,77,6.52,37.81,20,21
11008,23.03,311,72,5.42,37.81,18,19
11009,30.52,280,50,6.23,37.81,19,21
11010,20.15,844,45,5.07,37.81,18,16
11011,19.58,995,34,4.99,37.81,19,16
11012,28.21,817,23,5.99,37.81,19,19
11013,19.58,320,936,4.99,37.85,16,18
11014,13.24,713,927,4.11,37.85,16,15
11015,29.36,504,920,6.11,37.85,17,21
11016,28.79,567,898,6.05,37.85,17,20
11017,23.03,447,864,5.42,37.85,17,20
11018,25.91,698,843,5.74,37.85,18,18
11019,29.36,436,827,6.11,37.85,17,20
11020,30.52,404,800,6.23,37.85,17,20
11021,28.21,873,743,5.99,37.85,18,18
11022,29.36,540,735,6.11,37.85,17,21
11023,25.91,607,683,5.74,37.85,18,17
11024,30.52,578,609,6.23,37.85,18,20
11025,29.94,332,455,6.17,37.85,17,21
11026,29.94,998,435,6.17,37.85,18,20
11027,17.27,375,386,4.69,37.85,16,17
11028,33.97,1006,385,6.58,37.85,20,21
11029,32.82,977,345,6.46,37.85,18,20
11030,37.07,851,318,6.87,37.85,18,22
11031,28.21,793,310,5.99,37.85,18,18
11032,28.79,346,276,6.05,37.85,18,22
11033,35.12,757,265,6.69,37.85,20,21
11034,32.24,631,255,6.41,37.85,19,21
11035,18.42,312,255,4.84,37.85,17,17
11036,20.15,845,245,5.07,37.85,18,16
11037,28.79,817,228,6.05,37.85,18,20
11038,31.09,280,225,6.29,37.85,19,21
11039,19,995,177,4.92,37.85,17,16
11040,21.88,344,171,5.28,37.85,18,19
11041,18.42,821,149,4.84,37.85,18,15
11042,32.82,545,111,6.46,37.85,19,20
11043,20.73,316,91,5.14,37.85,18,17
11044,34.55,694,79,6.63,37.85,19,19
11045,34.55,393,37,6.63,37.85,19,20
11046,23.03,226,3,5.42,37.85,18,20
11047,29.94,434,923,6.17,37.89,17,22
11048,27.06,698,915,5.87,37.89,18,18
11049,29.36,402,894,6.11,37.89,18,22
11050,26.49,540,843,5.81,37.89,17,21
11051,28.21,873,809,5.99,37.89,18,18
11052,23.61,607,762,5.48,37.89,18,17
11053,28.79,578,688,6.05,37.89,18,18
11054,27.64,332,563,5.93,37.89,16,21
11055,28.21,999,528,5.99,37.89,18,19
11056,16.12,377,479,4.53,37.89,17,15
11057,46.58,1006,467,7.7,37.89,21,21
11058,27.64,979,444,5.93,37.89,18,18
11059,47.81,851,411,7.8,37.89,21,22
11060,25.33,347,386,5.68,37.89,16,21
11061,41.76,757,368,7.29,37.89,20,21
11062,27.64,793,364,5.93,37.89,18,18
11063,14.39,846,357,4.28,37.89,16,15
11064,17.27,312,356,4.69,37.89,16,18
11065,38.23,631,353,6.98,37.89,19,22
11066,26.49,817,341,5.81,37.89,17,20
11067,33.4,280,322,6.52,37.89,18,22
11068,20.73,344,280,5.14,37.89,17,19
11069,19,821,261,4.92,37.89,18,16
11070,19,995,256,4.92,37.89,17,16
11071,33.97,545,206,6.58,37.89,20,20
11072,20.15,316,173,5.07,37.89,18,18
11073,34.55,694,149,6.63,37.89,19,20
11074,41.76,393,122,7.29,37.89,20,21
11075,21.3,226,88,5.21,37.89,17,20
11076,20.15,831,66,5.07,37.89,18,15
11077,33.4,281,35,6.52,37.89,19,22
11078,19.58,711,30,4.99,37.89,18,16
11079,31.09,497,16,6.29,37.89,19,21
11080,20.15,320,0,5.07,37.89,18,18
11081,27.64,873,913,5.93,37.94,18,18
11082,22.46,607,887,5.35,37.94,17,17
11083,33.97,578,811,6.58,37.94,19,21
11084,23.03,333,734,5.42,37.94,16,20
11085,27.64,999,676,5.93,37.94,18,20
11086,17.85,376,628,4.77,37.94,16,17
11087,19.58,978,603,4.99,37.94,16,19
11088,49.04,1006,599,7.9,37.94,19,21
11089,44.16,852,562,7.5,37.94,19,22
11090,26.49,347,558,5.81,37.94,16,21
11091,14.97,846,531,4.37,37.94,16,16
11092,35.7,757,530,6.74,37.94,19,22
11093,25.91,818,518,5.74,37.94,18,19
11094,18.42,313,516,4.84,37.94,16,17
11095,36.27,631,508,6.8,37.94,19,22
11096,29.36,281,476,6.11,37.94,17,22
11097,21.3,345,452,5.21,37.94,16,19
11098,28.79,794,450,6.05,37.94,18,18
11099,14.97,822,439,4.37,37.94,16,15
11100,19.58,995,382,4.99,37.94,16,17
11101,35.7,544,357,6.74,37.94,20,22
11102,20.73,317,303,5.14,37.94,17,17
11103,33.4,695,260,6.52,37.94,19,19
11104,36.27,394,257,6.8,37.94,19,21
11105,15.55,831,232,4.45,37.94,16,16
11106,22.46,227,223,5.35,37.94,17,19
11107,13.82,712,203,4.19,37.94,16,15
11108,31.09,283,186,6.29,37.94,19,21
11109,33.97,497,176,6.58,37.94,19,22
11110,19.58,321,147,4.99,37.94,17,17
11111,29.94,517,131,6.17,37.94,20,21
11112,18.42,441,122,4.84,37.94,18,18
11113,24.18,807,86,5.55,37.94,18,17
11114,19,952,84,4.92,37.94,18,15
11115,33.97,921,18,6.58,37.94,21,20
11116,33.97,726,15,6.58,37.94,19,20
11117,32.82,392,12,6.46,37.94,20,21
11118,30.52,318,11,6.23,37.94,20,21
11119,32.82,763,0,6.46,37.94,19,19
11120,22.46,333,935,5.35,37.99,17,19
11121,23.61,1000,853,5.48,37.99,18,19
11122,17.27,378,803,4.69,37.99,17,15
11123,17.85,978,789,4.77,37.99,16,19
11124,24.76,348,763,5.61,37.99,16,21
11125,37.07,1007,754,6.87,37.99,19,21
11126,86.02,847,738,10.47,37.99,21,27
11127,19,820,730,4.92,37.99,16,18
11128,32.24,758,722,6.41,37.99,19,21
11129,16.12,313,706,4.53,37.99,15,18
11130,35.12,632,690,6.69,37.99,19,21
11131,29.94,281,658,6.17,37.99,16,22
11132,17.27,345,655,4.69,37.99,16,18
11133,14.39,822,649,4.28,37.99,15,16
11134,31.09,794,548,6.29,37.99,20,18
11135,29.94,546,537,6.17,37.99,18,20
11136,21.88,995,529,5.28,37.99,18,17
11137,17.27,319,456,4.69,37.99,17,16
11138,15.55,832,426,4.45,37.99,17,15
11139,38.23,394,416,6.98,37.99,18,21
11140,14.39,712,405,4.28,37.99,16,16
11141,36.27,695,390,6.8,37.99,19,20
11142,19,227,383,4.92,37.99,16,18
11143,33.97,498,366,6.58,37.99,18,22
11144,37.07,282,365,6.87,37.99,18,23
11145,32.82,518,330,6.46,37.99,19,21
11146,17.85,442,326,4.77,37.99,16,17
11147,19,321,320,4.92,37.99,16,18
11148,22.46,807,298,5.35,37.99,17,19
11149,14.97,952,269,4.37,37.99,16,16
11150,28.79,319,216,6.05,37.99,18,21
11151,35.12,921,205,6.69,37.99,20,20
11152,29.36,542,200,6.11,37.99,19,20
11153,42.95,391,193,7.4,37.99,20,22
11154,33.4,762,191,6.52,37.99,20,21
11155,30.52,726,182,6.23,37.99,19,20
11156,23.03,451,168,5.42,37.99,17,19
11157,35.12,805,133,6.69,37.99,20,21
11158,32.24,692,126,6.41,37.99,19,20
11159,34.55,867,108,6.63,37.99,20,19
11160,13.82,847,952,4.19,38.03,12,16
11161,15.55,821,949,4.45,38.03,15,16
11162,35.12,853,925,6.69,38.03,20,20
11163,28.79,759,921,6.05,38.03,20,19
11164,32.24,1007,914,6.41,38.03,20,20
11165,17.27,314,902,4.69,38.03,16,17
11166,29.94,633,883,6.17,38.03,17,21
11167,14.39,823,865,4.28,38.03,16,15
11168,18.42,346,865,4.84,38.03,16,18
11169,23.03,284,846,5.42,38.03,16,19
11170,29.94,545,723,6.17,38.03,18,22
11171,21.88,996,683,5.28,38.03,17,16
11172,28.79,794,655,6.05,38.03,18,18
11173,16.7,832,628,4.61,38.03,16,16
11174,19.58,319,615,4.99,38.03,17,16
11175,13.82,713,614,4.19,38.03,16,15
11176,33.97,395,582,6.58,38.03,17,20
11177,31.67,498,563,6.35,38.03,16,22
11178,27.64,285,552,5.93,38.03,16,20
11179,19,228,548,4.92,38.03,16,17
11180,31.67,518,536,6.35,38.03,17,22
11181,16.7,442,536,4.61,38.03,15,18
11182,31.67,695,525,6.35,38.03,18,20
11183,17.85,809,518,4.77,38.03,16,17
11184,17.85,322,498,4.77,38.03,17,17
11185,16.12,953,459,4.53,38.03,16,15
11186,24.18,320,427,5.55,38.03,17,20
11187,25.33,542,422,5.68,38.03,16,21
11188,36.27,921,399,6.8,38.03,19,21
11189,33.4,764,391,6.52,38.03,19,19
11190,20.73,452,386,5.14,38.03,16,19
11191,32.24,394,383,6.41,38.03,19,20
11192,37.07,725,355,6.87,38.03,19,22
11193,32.24,805,311,6.41,38.03,19,21
11194,32.82,692,303,6.46,38.03,19,21
11195,35.7,867,245,6.74,38.03,20,20
11196,17.27,548,190,4.69,38.03,17,16
11197,30.52,436,166,6.23,38.03,18,21
11198,21.88,368,129,5.28,38.03,18,19
11199,24.18,955,116,5.55,38.03,18,18
11200,27.06,466,93,5.87,38.03,19,18
11201,19,723,75,4.92,38.03,17,17
11202,31.67,547,847,6.35,38.08,17,20
11203,21.88,996,782,5.28,38.08,17,17
11204,15.55,833,762,4.45,38.08,16,15
11205,15.55,713,754,4.45,38.08,16,16
11206,28.79,795,723,6.05,38.08,19,18
11207,19,320,719,4.92,38.08,17,15
